Date,Open,High,Low,Close,VWAP,Volume,Amount,TurnoverRate,MarketCap,PE,PB,PS,DividendYield,Beta,Volatility,FairValue,Mispricing
2020-01-21,179.2041,187.7103,174.5799,182.0541,180.8871,1.75,316.1,0.02788,15137.09,17.7,1.105,3.789,0.04548,1.06,0.4057,183.6428,-0.0087
2020-01-22,183.0061,184.8032,175.5308,176.8191,180.0398,1,179.4,0.0159,14701.81,17.07,1.01,3.672,0.02258,1.06,0.4083,185.1583,-0.045
2020-01-23,175.1154,177.7622,171.7204,173.2294,174.4568,1.27,222.08,0.02031,14403.34,16.72,0.934,3.607,0.0102,1.06,0.404,185.053,-0.0639
2020-01-24,174.0351,184.5535,172.2084,182.0024,178.1998,1.11,197.97,0.01773,15132.78,17.5,0.929,3.787,0.03307,1.06,0.424,185.641,-0.0196
2020-01-27,183.2763,186.9777,180.922,185.7557,184.2329,1.29,237.89,0.0206,15444.86,17.84,0.9,3.87,0.04828,1.06,0.4191,186.4512,-0.0037
2020-01-28,182.3365,186.8641,176.5927,179.0067,181.2,1.61,290.84,0.02561,14883.7,17.18,0.826,3.734,0.01404,1.06,0.427,186.8557,-0.042
2020-01-29,179.8751,181.111,169.0808,170.3665,175.1084,1.47,256.74,0.02339,14165.31,16.31,0.75,3.55,0.01113,1.06,0.444,187.1357,-0.0896
2020-01-30,171.0745,180.0264,169.5628,177.969,174.6582,1.49,260.04,0.02376,14797.42,16.99,0.749,3.702,0.03191,1.06,0.4572,187.5759,-0.0512
2020-01-31,173.1433,184.4679,171.1436,180.1222,177.2193,1.19,210.13,0.01892,14976.46,17.17,0.726,3.746,0.02435,1.06,0.444,188.2159,-0.043
2020-02-03,180.5656,187.1021,177.8834,179.9993,181.3876,1.27,230.38,0.02026,14966.24,17.15,0.696,3.745,0.04649,1.06,0.4223,188.4871,-0.045
2020-02-04,179.5759,193.5452,175.0107,191.8138,184.9864,2.17,401.66,0.03464,15948.56,18.27,0.713,3.989,0.01877,1.06,0.4533,188.6936,0.0165
2020-02-05,193.3909,195.901,185.6538,187.7652,190.6778,1.13,215.25,0.01801,15611.94,17.87,0.671,3.901,0.04054,1.06,0.4474,189.5253,-0.0093
2020-02-06,189.8477,197.1445,181.7698,185.2854,188.5118,1.1,207.76,0.01759,15405.76,17.61,0.639,3.845,0.03195,1.06,0.4355,189.5604,-0.0226
2020-02-07,186.4668,199.0859,182.1042,194.6032,190.565,1.67,318.13,0.02664,16180.49,18.56,0.647,4.052,0.01936,1.06,0.4536,188.8236,0.0306
2020-02-10,194.7649,197.8248,193.3513,194.819,195.19,1.59,309.63,0.02531,16198.44,18.6,0.626,4.061,0.02353,1.06,0.4318,189.1278,0.0301
2020-02-11,190.8956,194.9199,179.432,182.1036,186.8378,1.3,243.67,0.02081,15141.2,17.38,0.566,3.794,0.04795,1.06,0.462,189.2573,-0.0378
2020-02-12,184.9209,188.9449,181.7998,183.4327,184.7746,1.32,244.55,0.02112,15251.71,17.45,0.552,3.81,0.0431,1.06,0.4447,189.3561,-0.0313
2020-02-13,186.5793,188.4631,170.7705,174.1386,179.9879,1.62,290.85,0.02578,14478.94,16.56,0.508,3.616,0.00077,1.06,0.4627,189.5453,-0.0813
2020-02-14,176.4162,188.0408,170.6331,185.4449,180.1337,0.99,177.82,0.01575,15419.02,17.6,0.525,3.844,0.04882,1.06,0.4911,190.0176,-0.0241
2020-02-17,183.2316,186.3019,181.9477,183.7441,183.8063,1.16,213.35,0.01852,15277.6,17.47,0.505,3.814,0.03664,1.06,0.4738,190.0946,-0.0334
2020-02-18,183.4279,191.3521,178.6362,185.0423,184.6146,1.49,275.25,0.02379,15385.54,17.57,0.494,3.837,0.02287,1.06,0.4557,190.2946,-0.0276
2020-02-19,185.4059,191.6205,165.1198,169.2046,177.8377,1.77,314.84,0.02825,14068.7,16.08,0.44,3.512,0.00174,1.06,0.5009,190.3078,-0.1109
2020-02-20,170.7067,188.4894,169.1232,186.125,178.6111,1.17,209.81,0.01874,15475.57,17.68,0.471,3.861,0.02576,1.06,0.5552,190.3838,-0.0224
2020-02-21,185.818,191.2158,173.7541,180.3405,182.7821,1.18,214.88,0.01876,14994.6,17.1,0.444,3.733,0.02584,1.06,0.5521,191.2926,-0.0573
2020-02-24,185.4207,190.396,179.1864,181.4901,184.1233,1.11,204.78,0.01775,15090.19,17.24,0.436,3.764,0.041,1.06,0.5296,190.6705,-0.0481
2020-02-25,182.1191,185.3677,177.4105,179.0045,180.9755,1.24,224.79,0.01982,14883.52,16.96,0.419,3.702,0.0347,1.06,0.514,191.4378,-0.0649
2020-02-26,181.0325,183.677,178.4721,180.9088,181.0226,1.21,219.84,0.01938,15041.86,17.16,0.414,3.746,0.01795,1.06,0.4967,191.2554,-0.0541
2020-02-27,180.8214,192.5164,175.2656,190.3232,184.7316,1.22,224.8,0.01942,15824.63,18.05,0.425,3.94,0.0281,1.06,0.5132,191.4525,-0.0059
2020-02-28,193.2421,198.9743,181.3836,188.0202,190.4051,1.04,198.17,0.01661,15633.15,17.8,0.41,3.887,0.02567,1.06,0.4971,192.3083,-0.0223
