Date,Open,High,Low,Close,VWAP,Volume,Amount,TurnoverRate,MarketCap,PE,PB,PS,DividendYield,Beta,Volatility,FairValue,Mispricing
2020-01-23,51.5287,52.2315,49.4241,49.797,50.7453,6.05,306.89,0.0219,17765.68,17.47,0.817,3.887,0.04278,1.35,0.6588,52.9089,-0.0588
2020-01-24,50.2716,51.9141,46.545,48.3054,49.259,6.91,340.32,0.02502,17233.55,16.93,0.757,3.773,0.00229,1.35,0.6496,52.7647,-0.0845
2020-01-27,48.0182,54.4029,47.035,53.136,50.648,9.55,483.93,0.0346,18956.91,18.63,0.797,4.157,0.01111,1.35,0.6965,52.5562,0.011
2020-01-28,55.4931,56.3995,51.8406,52.5844,54.0794,6.83,369.5,0.02474,18760.14,18.49,0.757,4.125,0.04265,1.35,0.6699,52.2445,0.0065
2020-01-29,52.6427,52.8737,48.3522,49.0649,50.7334,5.39,273.44,0.01952,17504.52,17.32,0.679,3.865,0.02598,1.35,0.6895,51.8501,-0.0537
2020-01-30,48.4157,51.6797,47.404,50.8955,49.5987,6.41,318.16,0.02323,18157.57,18.06,0.677,4.03,0.00046,1.35,0.6847,51.424,-0.0103
2020-01-31,50.66,53.1917,47.2047,47.93,49.7466,5.61,279,0.02031,17099.59,17.1,0.615,3.815,0.03691,1.35,0.6967,50.9961,-0.0601
2020-02-03,48.6669,51.9538,47.7802,51.2809,49.9205,5.63,281.27,0.0204,18295.1,18.26,0.635,4.075,0.03781,1.35,0.7173,50.9298,0.0069
2020-02-04,50.3513,51.2393,48.5917,49.1034,49.8214,5.95,296.64,0.02156,17518.25,17.51,0.588,3.907,0.00579,1.35,0.7152,50.7321,-0.0321
2020-02-05,47.9654,49.3291,46.9146,47.9816,48.0476,5.2,249.98,0.01884,17118,17.17,0.556,3.83,0.01583,1.35,0.6975,50.4385,-0.0487
2020-02-06,47.8503,50.821,46.4661,49.3356,48.6183,5.31,258.29,0.01924,17601.09,17.59,0.553,3.926,0.01806,1.35,0.6851,50.4788,-0.0226
2020-02-07,49.8341,52.474,46.7856,50.9719,50.0164,6.95,347.43,0.02515,18184.84,18.21,0.554,4.064,0.02243,1.35,0.6771,50.2661,0.014
2020-02-10,52.5629,53.5202,46.1955,47.0581,49.8342,7.81,389.28,0.02829,16788.54,16.91,0.497,3.772,0.02589,1.35,0.7042,49.9162,-0.0573
2020-02-11,47.4103,48.6333,43.9454,44.9069,46.224,10,462.17,0.03621,16021.08,16.15,0.461,3.604,0.03066,1.35,0.7053,49.7226,-0.0969
2020-02-12,44.7118,51.1339,42.7244,49.3976,46.9919,6.8,319.52,0.02462,17623.19,17.74,0.493,3.959,0.04877,1.35,0.7494,49.694,-0.006
2020-02-13,50.4057,52.4258,44.5125,46.1886,48.3831,10.63,514.21,0.03849,16478.33,16.65,0.448,3.715,0.04305,1.35,0.7635,49.4541,-0.066
2020-02-14,45.8384,53.4958,42.5893,50.2875,48.0528,6.14,295.23,0.02225,17940.69,18.1,0.475,4.038,0.04548,1.35,0.7958,49.4089,0.0178
2020-02-17,48.8589,50.4286,46.7625,48.0098,48.515,6.13,297.46,0.0222,17128.09,17.35,0.442,3.871,0.04411,1.35,0.7919,49.2231,-0.0246
2020-02-18,47.7488,48.6135,43.5322,44.8296,46.181,9.1,420.05,0.03294,15993.5,16.24,0.403,3.623,0.03822,1.35,0.8049,48.9395,-0.084
2020-02-19,44.3202,51.1897,41.263,49.3125,46.5214,7.96,370.37,0.02883,17592.84,17.88,0.432,3.99,0.02467,1.35,0.844,48.8085,0.0103
2020-02-20,52.2059,53.5256,48.865,50.1313,51.1819,7.57,387.58,0.02742,17884.94,18.1,0.429,4.039,0.00229,1.35,0.815,49.0388,0.0223
2020-02-21,52.585,54.5481,48.5929,52.2956,52.0054,13.68,711.44,0.04954,18657.11,18.95,0.437,4.229,0.04923,1.35,0.8085,48.8378,0.0708
2020-02-24,53.1438,54.2268,46.8149,48.2883,50.6185,6.3,318.72,0.0228,17227.45,17.55,0.394,3.916,0.02322,1.35,0.8289,48.7284,-0.009
2020-02-25,47.7933,50.6363,40.5504,43.9945,45.7437,6.5,297.44,0.02355,15695.59,15.96,0.351,3.56,0.04904,1.35,0.8581,48.5861,-0.0945
2020-02-26,44.171,51.8659,41.7371,48.394,46.542,7.76,361.12,0.0281,17265.14,17.63,0.378,3.935,0.04495,1.35,0.8945,48.3245,0.0014
2020-02-27,49.1129,49.9352,42.2944,43.6804,46.2557,7.45,344.69,0.02699,15583.51,15.92,0.334,3.553,0.01293,1.35,0.9271,48.3147,-0.0959
2020-02-28,44.8481,48.0994,38.8482,42.18,43.4939,7.88,342.76,0.02854,15048.23,15.38,0.316,3.431,0.00377,1.35,0.908,48.2323,-0.1255
