Date,Open,High,Low,Close,VWAP,Volume,Amount,TurnoverRate,MarketCap,PE,PB,PS,DividendYield,Beta,Volatility,FairValue,Mispricing
2020-01-30,49.6455,56.6067,46.8949,53.9082,51.7638,2.49,128.78,0.01775,13883.57,19.2,0.808,5.62,0.0008,1.23,0.8526,52.5667,0.0255
2020-01-31,51.9532,54.3495,46.6454,48.5174,50.3664,2.65,133.24,0.01887,12495.21,17.32,0.698,5.07,0.02493,1.23,0.8893,52.6017,-0.0776
2020-02-03,49.0142,51.6971,47.641,49.4492,49.4504,2.42,119.59,0.01725,12735.2,17.71,0.684,5.184,0.04961,1.23,0.8601,52.0932,-0.0508
2020-02-04,49.6139,52.4641,48.2646,50.6746,50.2543,1.77,88.84,0.01261,13050.79,18.17,0.675,5.319,0.00746,1.23,0.8368,52.0253,-0.026
2020-02-05,50.3131,53.6476,45.8752,49.2745,49.7776,2.03,101.23,0.01451,12690.21,17.77,0.633,5.201,0.03615,1.23,0.8168,51.7458,-0.0478
2020-02-06,48.4752,53.1575,46.9809,52.0812,50.1737,2.08,104.39,0.01484,13413.03,18.8,0.646,5.502,0.02603,1.23,0.8212,51.5711,0.0099
2020-02-07,52.6441,53.7427,43.7189,46.873,49.2447,2.99,147.12,0.02132,12071.73,16.99,0.562,4.974,0.00217,1.23,0.8595,51.4363,-0.0887
2020-02-10,49.1979,53.8287,48.2671,51.5603,50.7135,2.83,143.62,0.0202,13278.9,18.75,0.598,5.488,0.03868,1.23,0.8959,51.0843,0.0093
2020-02-11,54.1228,55.5101,50.3067,50.973,52.7281,1.6,84.47,0.01143,13127.63,18.59,0.573,5.441,0.03362,1.23,0.8602,51.0517,-0.0015
2020-02-12,49.5293,54.4301,45.5505,50.608,50.0294,1.79,89.64,0.01278,13033.62,18.44,0.552,5.397,0.01817,1.23,0.8228,51.0137,-0.008
2020-02-13,50.1063,53.3681,48.5163,51.118,50.7772,1.82,92.3,0.01297,13164.97,18.63,0.542,5.453,0.03839,1.23,0.7897,50.9262,0.0038
2020-02-14,52.0904,53.6034,47.5588,49.2922,50.6362,1.87,94.77,0.01335,12694.76,17.97,0.507,5.261,0.02439,1.23,0.7786,50.8847,-0.0313
2020-02-17,48.9985,51.7107,48.2088,50.3063,49.8061,1.91,95,0.01361,12955.93,18.37,0.504,5.378,0.01265,1.23,0.756,50.6862,-0.0075
2020-02-18,50.8988,51.6614,47.0338,48.2158,49.4524,3.49,172.47,0.02488,12417.53,17.62,0.47,5.158,0.01793,1.23,0.7512,50.6617,-0.0483
2020-02-19,46.9708,51.3788,45.5635,50.7244,48.6594,2.05,99.66,0.01461,13063.61,18.53,0.482,5.424,0.03961,1.23,0.7549,50.6171,0.0021
2020-02-20,51.8806,52.31,45.4838,45.9737,48.912,2.4,117.29,0.01711,11840.1,16.83,0.425,4.927,0.00574,1.23,0.7915,50.533,-0.0902
2020-02-21,45.6123,47.1942,43.1298,44.329,45.0663,2.97,134.06,0.02122,11416.54,16.26,0.4,4.76,0.03743,1.23,0.7803,50.3378,-0.1194
2020-02-24,44.8686,49.3889,42.9471,48.7619,46.4916,2.04,95.07,0.01459,12558.19,17.87,0.43,5.232,0.04005,1.23,0.8207,50.3388,-0.0313
2020-02-25,48.4219,48.8994,46.7581,47.696,47.9438,1.9,91.03,0.01355,12283.66,17.5,0.41,5.123,0.00184,1.23,0.797,50.3009,-0.0518
2020-02-26,47.8661,51.1361,46.8874,50.5159,49.1014,2.08,102.32,0.01487,13009.9,18.56,0.425,5.434,0.00413,1.23,0.8041,50.1587,0.0071
2020-02-27,49.163,49.796,44.6369,45.4643,47.265,2.82,133.49,0.02015,11708.91,16.7,0.374,4.89,0.00798,1.23,0.8432,50.2671,-0.0955
2020-02-28,46.7023,49.1343,46.0305,48.3416,47.5522,1.61,76.78,0.01152,12449.94,17.79,0.389,5.208,0.04977,1.23,0.8513,50.0258,-0.0337
