Date,Open,High,Low,Close,VWAP,Volume,Amount,TurnoverRate,MarketCap,PE,PB,PS,DividendYield,Beta,Volatility,FairValue,Mispricing
2020-02-12,40.5561,41.0855,39.6384,40.0283,40.3271,1.2,48.56,0.0245,2692.52,19,0.241,1.891,0.03366,0.93,0.5519,38.3605,0.0435
2020-02-13,40.874,42.2638,37.1781,38.4546,39.6926,1.12,44.43,0.02277,2586.66,18.29,0.228,1.82,0.02145,0.93,0.5555,38.2785,0.0046
2020-02-14,38.1081,38.5791,35.9617,36.9319,37.3952,0.81,30.2,0.01643,2484.24,17.64,0.217,1.756,0,0.93,0.5592,38.0422,-0.0292
2020-02-17,37.1491,38.0436,33.8641,34.865,35.9804,1.67,60.22,0.03405,2345.2,16.7,0.202,1.662,0.01991,0.93,0.5756,37.9325,-0.0809
2020-02-18,35.4146,36.8083,33.2834,34.255,34.9403,2.17,75.74,0.04411,2304.18,16.4,0.196,1.632,0.02613,0.93,0.5607,37.9426,-0.0972
2020-02-19,34.7337,36.1718,33.7554,35.7716,35.1081,0.93,32.52,0.01885,2406.19,17.13,0.202,1.705,0.00824,0.93,0.5678,37.9319,-0.057
2020-02-20,36.0477,38.4802,35.7249,38.0704,37.0808,1.07,39.6,0.02173,2560.82,18.25,0.213,1.815,0.04706,0.93,0.5905,37.9071,0.0043
2020-02-21,38.7317,39.0702,34.1337,34.9174,36.7133,1.07,39.38,0.02182,2348.73,16.76,0.193,1.668,0.0015,0.93,0.6267,37.9031,-0.0788
2020-02-24,34.1766,37.1767,32.8862,36.2268,35.1166,0.79,27.6,0.01599,2436.81,17.38,0.198,1.729,0.02247,0.93,0.6251,37.8822,-0.0437
2020-02-25,36.6199,38.8464,34.329,37.83,36.9063,0.96,35.38,0.01951,2544.65,18.15,0.204,1.806,0.04644,0.93,0.629,37.8932,-0.0017
2020-02-26,38.0315,38.8892,37.593,38.3702,38.221,1.08,41.22,0.02194,2580.98,18.43,0.205,1.833,0.03276,0.93,0.6089,37.914,0.012
2020-02-27,37.4415,38.1018,33.9304,34.5332,36.0017,1.26,45.27,0.02558,2322.89,16.56,0.182,1.648,0.03124,0.93,0.6578,37.9897,-0.091
2020-02-28,34.6938,38.8176,33.736,37.9865,36.3085,1.42,51.65,0.02895,2555.17,18.22,0.199,1.813,0.03682,0.93,0.7043,37.907,0.0021
