Date,Open,High,Low,Close,VWAP,Volume,Amount,TurnoverRate,MarketCap,PE,PB,PS,DividendYield,Beta,Volatility,FairValue,Mispricing
2020-02-12,13.5375,14.7721,13.1909,14.5397,14.0101,2.66,37.3,0.01426,7009.49,19.22,0.35,5.055,0.03526,1.27,0.7051,13.6306,0.0667
2020-02-13,14.5293,14.9693,13.6315,13.9859,14.279,2.23,31.84,0.01194,6742.46,18.45,0.331,4.855,0.04198,1.27,0.7,13.7019,0.0207
2020-02-14,14.0868,14.569,13.0303,13.2106,13.7242,1.69,23.13,0.00902,6368.71,17.41,0.307,4.581,0.01179,1.27,0.709,13.6935,-0.0353
2020-02-17,13.8872,14.0929,12.4094,12.6722,13.2654,2.38,31.64,0.01277,6109.17,16.7,0.289,4.394,0.01912,1.27,0.7059,13.6974,-0.0748
2020-02-18,13.1277,13.3873,11.9868,12.4853,12.7468,2.85,36.35,0.01527,6019.04,16.4,0.28,4.314,0.04734,1.27,0.6823,13.7537,-0.0922
2020-02-19,12.3372,14.1278,12.1192,13.4303,13.0036,1.82,23.66,0.00974,6474.61,17.64,0.296,4.64,0.04161,1.27,0.7083,13.7647,-0.0243
2020-02-20,13.4469,13.6367,13.1136,13.358,13.3888,1.61,21.54,0.00861,6439.76,17.51,0.29,4.606,0.04026,1.27,0.6772,13.8058,-0.0324
2020-02-21,13.4649,14.0547,13.0554,13.594,13.5423,1.87,25.28,0.01,6553.57,17.83,0.29,4.691,0.02322,1.27,0.6573,13.8006,-0.015
2020-02-24,13.1341,14.2604,12.9354,13.6421,13.493,2.16,29.2,0.01159,6576.74,17.94,0.287,4.72,0.00686,1.27,0.6273,13.783,-0.0102
2020-02-25,13.6771,13.8701,13.0273,13.1501,13.4311,1.62,21.81,0.00869,6339.57,17.3,0.272,4.552,0.00152,1.27,0.6245,13.7879,-0.0463
2020-02-26,13.2396,13.6004,12.5094,12.875,13.0561,2,26.05,0.01068,6206.92,16.99,0.262,4.47,0.04692,1.27,0.6099,13.7443,-0.0633
2020-02-27,13.1517,13.5757,11.6101,11.8814,12.5547,3.06,38.38,0.01637,5727.92,15.7,0.238,4.131,0.00624,1.27,0.6407,13.7349,-0.1349
2020-02-28,11.7526,13.1512,11.6605,13.0695,12.4085,2.62,32.45,0.014,6300.71,17.2,0.258,4.526,0.02209,1.27,0.688,13.7978,-0.0528
