Date,Open,High,Low,Close,VWAP,Volume,Amount,TurnoverRate,MarketCap,PE,PB,PS,DividendYield,Beta,Volatility,FairValue,Mispricing
2020-01-22,48.3717,50.2308,42.9814,44.5238,46.5269,1.93,89.98,0.01203,18847.19,18.17,0.931,4.562,0.01487,0.41,0.6104,45.6696,-0.0251
2020-01-23,43.0424,46.0725,41.6963,45.5158,44.0818,1.77,77.92,0.011,19267.14,18.61,0.906,4.681,0.02719,0.41,0.5975,45.4147,0.0022
2020-01-24,45.8526,46.8934,41.5518,42.6372,44.2338,1.63,71.96,0.01012,18048.6,17.44,0.809,4.396,0.00471,0.41,0.6179,45.2067,-0.0568
2020-01-27,42.914,43.4781,40.4075,41.5279,42.0819,2.33,98.02,0.01449,17579.03,17.02,0.753,4.293,0.0068,0.41,0.6076,44.9646,-0.0764
2020-01-28,40.6017,46.1566,39.0355,45.6807,42.8686,2.54,108.94,0.01581,19336.93,18.71,0.793,4.721,0.04174,0.41,0.6566,44.8327,0.0189
2020-01-29,45.5431,46.6638,41.2674,41.672,43.7866,1.71,75.08,0.01067,17640.03,17.06,0.694,4.305,0.03807,0.41,0.6934,44.7062,-0.0679
2020-01-30,41.4948,43.4597,40.5956,41.505,41.7638,1.84,76.68,0.01142,17569.34,16.98,0.664,4.284,0.02835,0.41,0.6619,44.5963,-0.0693
2020-01-31,41.8991,44.4487,40.8776,43.1281,42.5884,1.3,55.54,0.00811,18256.4,17.75,0.665,4.479,0.03128,0.41,0.6599,44.187,-0.024
2020-02-03,43.1406,46.2076,42.1126,45.5472,44.252,1.95,86.17,0.01211,19280.42,18.76,0.677,4.733,0.04792,0.41,0.6714,44.0397,0.0342
2020-02-04,45.2179,46.269,40.3249,41.0592,43.2177,2.1,90.67,0.01305,17380.6,16.84,0.589,4.249,0.03485,0.41,0.716,44.1198,-0.0694
2020-02-05,40.6455,44.9258,39.1955,43.0806,41.9619,1.34,56.13,0.00832,18236.31,17.71,0.597,4.467,0.03177,0.41,0.7193,43.9027,-0.0187
2020-02-06,41.9527,45.9137,38.976,44.8667,42.9273,2.12,90.94,0.01318,18992.37,18.46,0.601,4.658,0.04567,0.41,0.7163,43.7439,0.0257
2020-02-07,46.1868,47.4484,42.4283,43.9897,45.0133,1.88,84.49,0.01168,18621.14,18.08,0.571,4.561,0.02128,0.41,0.696,43.7362,0.0058
2020-02-10,44.9455,45.4817,44.3601,44.7896,44.8942,2.95,132.6,0.01837,18959.73,18.39,0.563,4.638,0.01419,0.41,0.6756,43.664,0.0258
2020-02-11,43.7853,45.5792,40.7011,42.0734,43.0348,2.19,94.14,0.01361,17809.94,17.28,0.514,4.359,0.04439,0.41,0.69,43.5816,-0.0346
2020-02-12,42.806,44.9515,40.294,42.6051,42.6642,2.09,88.96,0.01297,18035.02,17.5,0.505,4.416,0.04153,0.41,0.6655,43.4489,-0.0194
2020-02-13,44.5835,46.5306,40.843,42.003,43.49,3.54,153.75,0.02199,17780.14,17.31,0.484,4.368,0.01697,0.41,0.6434,43.2213,-0.0282
2020-02-14,41.6313,42.7661,39.0734,41.2282,41.1748,1.46,59.94,0.00906,17452.17,17.01,0.462,4.291,0.0019,0.41,0.6259,43.1012,-0.0435
2020-02-17,40.8199,43.0553,39.5601,42.3464,41.4454,1.86,77.04,0.01156,17925.52,17.45,0.462,4.402,0.01263,0.41,0.6161,43.0797,-0.017
2020-02-18,41.6729,42.9327,41.2109,42.2486,42.0162,2.85,119.93,0.01776,17884.09,17.44,0.449,4.399,0.03009,0.41,0.5872,42.9472,-0.0163
2020-02-19,43.0657,44.2376,40.1465,40.7634,42.0533,1.41,59.41,0.00879,17255.38,16.87,0.423,4.255,0.04939,0.41,0.5857,42.7848,-0.0472
2020-02-20,42.1622,44.3509,39.9907,41.5296,42.0083,1.54,64.54,0.00956,17579.74,17.2,0.42,4.338,0.04013,0.41,0.5713,42.6912,-0.0272
2020-02-21,41.2616,43.7667,39.6117,42.7194,41.8398,3.66,153.26,0.02279,18083.4,17.73,0.422,4.474,0.01654,0.41,0.5655,42.5391,0.0042
2020-02-24,42.2501,42.9679,39.8028,40.5492,41.3925,1.31,54.14,0.00814,17164.74,16.8,0.391,4.239,0.00163,0.41,0.5776,42.5871,-0.0479
2020-02-25,40.0964,40.4695,37.6749,38.7809,39.2554,1.76,69.27,0.01098,16416.19,16.08,0.365,4.056,0.03796,0.41,0.5833,42.5048,-0.0876
2020-02-26,39.5413,42.1109,39.0343,41.7297,40.604,1.79,72.87,0.01116,17664.46,17.31,0.384,4.366,0.02196,0.41,0.6145,42.4545,-0.0171
2020-02-27,40.2649,42.5384,38.4102,40.7332,40.4867,1.43,57.94,0.0089,17242.64,16.88,0.367,4.258,0.00179,0.41,0.6027,42.48,-0.0411
2020-02-28,41.0754,41.6852,37.144,38.0533,39.4895,2.26,89.06,0.01403,16108.18,15.78,0.336,3.981,0.04713,0.41,0.6248,42.394,-0.1024
