Date,Revenue,CostOfGoodsSold,OperatingExpense,NetProfit,TotalAssets,TotalLiabilities,Equity,CashAndEquivalents,OperatingCashFlow,FreeCashFlow,SharesOutstanding,FreeFloatRatio,InsiderHoldingRatio,PledgeRatio,RDLevel,Competitiveness,GrossMargin,NetMargin,ROE,ROA
2020-01-16,4763.55,1981.83,918.21,1397.63,23180.14,740.73,22439.41,12718.62,1873.99,1124.39,439.64,0.4827,0.1106,0.2101,0.0928,0.4654,0.584,0.2934,0.0623,0.0603
2020-01-17,4749.49,1965.27,915.5,1401.54,23880.91,39.96,23840.95,13844.51,1876.49,1125.89,439.64,0.4827,0.1106,0.2077,0.0928,0.4654,0.5862,0.2951,0.0588,0.0587
2020-01-20,4748.12,1956.91,915.23,1406.98,24584.4,-663.53,25247.93,14973.59,1881.79,1129.08,439.64,0.4827,0.1106,0.2099,0.0928,0.4654,0.5879,0.2963,0.0557,0.0572
2020-01-21,4744.26,1949.01,914.49,1410.57,25289.69,-1368.82,26658.5,16104.59,1885,1131,439.64,0.4827,0.1106,0.2086,0.0928,0.4654,0.5892,0.2973,0.0529,0.0558
2020-01-22,4743.82,1944.51,914.4,1413.67,25996.52,-2075.65,28072.18,17237.42,1888.06,1132.83,439.64,0.4827,0.1106,0.2083,0.0928,0.4654,0.5901,0.298,0.0504,0.0544
2020-01-23,4724.04,1932.96,910.59,1410.37,26701.71,-2780.84,29482.55,18367.08,1882.77,1129.66,439.64,0.4827,0.1106,0.2071,0.0928,0.4654,0.5908,0.2986,0.0478,0.0528
2020-01-24,4725.67,1931.03,910.91,1412.8,27408.11,-3487.24,30895.34,19498.3,1885.37,1131.22,439.64,0.4827,0.1106,0.2049,0.0928,0.4654,0.5914,0.299,0.0457,0.0515
2020-01-27,4713.16,1924.25,908.49,1410.31,28113.26,-4192.39,32305.66,20627.28,1881.63,1128.98,439.64,0.4827,0.1106,0.2042,0.0928,0.4654,0.5917,0.2992,0.0437,0.0502
2020-01-28,4701.89,1919.47,906.32,1407.08,28816.8,-4895.93,33712.73,21753.64,1877.27,1126.36,439.64,0.4827,0.1106,0.204,0.0928,0.4654,0.5918,0.2993,0.0417,0.0488
2020-01-29,4703.16,1919.99,906.57,1407.46,29520.53,-5599.66,35120.19,22880.3,1877.77,1126.66,439.64,0.4827,0.1106,0.2032,0.0928,0.4654,0.5918,0.2993,0.0401,0.0477
2020-01-30,4689.46,1914.39,903.93,1403.36,30222.21,-6301.34,36523.55,24003.68,1872.3,1123.38,439.64,0.4827,0.1106,0.2013,0.0928,0.4654,0.5918,0.2993,0.0384,0.0464
2020-01-31,4710.42,1922.95,907.97,1409.63,30927.02,-7006.15,37933.17,25132.08,1880.67,1128.4,439.64,0.4827,0.1106,0.1997,0.0928,0.4654,0.5918,0.2993,0.0372,0.0456
2020-02-03,4712.82,1923.93,908.43,1410.35,31632.2,-7711.32,39343.52,26261.06,1881.63,1128.98,439.64,0.4827,0.1106,0.1972,0.0928,0.4654,0.5918,0.2993,0.0358,0.0446
2020-02-04,4702.66,1919.78,906.47,1407.31,32335.85,-8414.98,40750.83,27387.61,1877.57,1126.54,439.64,0.4827,0.1106,0.1945,0.0928,0.4654,0.5918,0.2993,0.0345,0.0435
2020-02-05,4704.18,1920.4,906.76,1407.76,33039.73,-9118.86,42158.59,28514.51,1878.18,1126.91,439.64,0.4827,0.1106,0.194,0.0928,0.4654,0.5918,0.2993,0.0334,0.0426
2020-02-06,4702.03,1919.52,906.35,1407.12,33743.29,-9822.42,43565.7,29640.9,1877.32,1126.39,439.64,0.4827,0.1106,0.1934,0.0928,0.4654,0.5918,0.2993,0.0323,0.0417
2020-02-07,4682.11,1911.39,902.51,1401.16,34443.87,-10522.99,44966.86,30762.52,1869.37,1121.62,439.64,0.4827,0.1106,0.1945,0.0928,0.4654,0.5918,0.2993,0.0312,0.0407
2020-02-10,4694.71,1916.53,904.94,1404.93,35146.33,-11225.46,46371.79,31887.16,1874.4,1124.64,439.64,0.4827,0.1106,0.1972,0.0928,0.4654,0.5918,0.2993,0.0303,0.04
2020-02-11,4700.98,1919.1,906.15,1406.8,35849.73,-11928.86,47778.59,33013.3,1876.9,1126.14,439.64,0.4827,0.1106,0.196,0.0928,0.4654,0.5918,0.2993,0.0294,0.0392
2020-02-12,4683.79,1912.08,902.83,1401.66,36550.56,-12629.69,49180.25,34135.33,1870.04,1122.02,439.64,0.4827,0.1106,0.1955,0.0928,0.4654,0.5918,0.2993,0.0285,0.0383
2020-02-13,4660.39,1902.52,898.32,1394.66,37247.89,-13327.02,50574.9,35251.74,1860.69,1116.42,439.64,0.4827,0.1106,0.194,0.0928,0.4654,0.5918,0.2993,0.0276,0.0374
2020-02-14,4658.06,1901.57,897.87,1393.96,37944.87,-14024,51968.86,36367.6,1859.76,1115.86,439.64,0.4827,0.1106,0.1953,0.0928,0.4654,0.5918,0.2993,0.0268,0.0367
2020-02-17,4664.71,1904.29,899.15,1395.95,38642.84,-14721.97,53364.81,37485.05,1862.42,1117.45,439.64,0.4827,0.1106,0.1965,0.0928,0.4654,0.5918,0.2993,0.0262,0.0361
2020-02-18,4658.27,1901.66,897.91,1394.02,39339.85,-15418.98,54758.83,38600.96,1859.85,1115.91,439.64,0.4827,0.1106,0.197,0.0928,0.4654,0.5918,0.2993,0.0255,0.0354
2020-02-19,4658.19,1901.63,897.9,1394,40036.85,-16115.98,56152.83,39716.85,1859.82,1115.89,439.64,0.4827,0.1106,0.1974,0.0928,0.4654,0.5918,0.2993,0.0248,0.0348
2020-02-20,4651.19,1898.77,896.55,1391.9,40732.8,-16811.93,57544.74,40831.07,1857.02,1114.21,439.64,0.4827,0.1106,0.1999,0.0928,0.4654,0.5918,0.2993,0.0242,0.0342
2020-02-21,4653.86,1899.86,897.06,1392.7,41429.15,-17508.28,58937.44,41945.92,1858.09,1114.85,439.64,0.4827,0.1106,0.1992,0.0928,0.4654,0.5918,0.2993,0.0236,0.0336
2020-02-24,4660.7,1902.65,898.38,1394.75,42126.53,-18205.66,60332.19,43062.41,1860.82,1116.49,439.64,0.4827,0.1106,0.1985,0.0928,0.4654,0.5918,0.2993,0.0231,0.0331
2020-02-25,4671.23,1906.95,900.41,1397.9,42825.48,-18904.61,61730.09,44181.42,1865.02,1119.01,439.64,0.4827,0.1106,0.1983,0.0928,0.4654,0.5918,0.2993,0.0226,0.0326
2020-02-26,4671.09,1906.89,900.39,1397.86,43524.41,-19603.54,63127.95,45300.41,1864.97,1118.98,439.64,0.4827,0.1106,0.1992,0.0928,0.4654,0.5918,0.2993,0.0221,0.0321
2020-02-27,4669.26,1906.15,900.03,1397.31,44223.06,-20302.19,64525.26,46418.95,1864.24,1118.54,439.64,0.4827,0.1106,0.2024,0.0928,0.4654,0.5918,0.2993,0.0217,0.0316
2020-02-28,4677.28,1909.42,901.58,1399.71,44922.92,-21002.05,65924.97,47539.41,1867.44,1120.46,439.64,0.4827,0.1106,0.2029,0.0928,0.4654,0.5918,0.2993,0.0212,0.0312
