Date,Revenue,CostOfGoodsSold,OperatingExpense,NetProfit,TotalAssets,TotalLiabilities,Equity,CashAndEquivalents,OperatingCashFlow,FreeCashFlow,SharesOutstanding,FreeFloatRatio,InsiderHoldingRatio,PledgeRatio,RDLevel,Competitiveness,GrossMargin,NetMargin,ROE,ROA
2020-01-31,1152.3,469.38,371.7,233.42,20625.89,4203.23,16422.66,4970.27,348.65,209.19,421.29,0.5776,0.3382,0.0474,0.2226,0.5066,0.5927,0.2026,0.0142,0.0113
2020-02-03,1156.47,471.07,373.04,234.26,20743.03,4086.1,16656.93,5180.22,349.91,209.95,421.29,0.5776,0.3382,0.044,0.2226,0.5066,0.5927,0.2026,0.0141,0.0113
2020-02-04,1156.99,471.29,373.21,234.37,20860.21,3968.91,16891.3,5390.26,350.07,210.04,421.29,0.5776,0.3382,0.0416,0.2226,0.5066,0.5927,0.2026,0.0139,0.0112
2020-02-05,1155.07,470.51,372.59,233.98,20977.2,3851.92,17125.28,5599.95,349.49,209.69,421.29,0.5776,0.3382,0.0433,0.2226,0.5066,0.5927,0.2026,0.0137,0.0112
2020-02-06,1152.9,469.62,371.89,233.54,21093.97,3735.15,17358.82,5809.25,348.83,209.3,421.29,0.5776,0.3382,0.0469,0.2226,0.5066,0.5927,0.2026,0.0135,0.0111
2020-02-07,1152.31,469.38,371.7,233.42,21210.68,3618.44,17592.24,6018.44,348.65,209.19,421.29,0.5776,0.3382,0.0502,0.2226,0.5066,0.5927,0.2026,0.0133,0.011
2020-02-10,1151.29,468.96,371.37,233.21,21327.29,3501.83,17825.46,6227.45,348.34,209.01,421.29,0.5776,0.3382,0.0458,0.2226,0.5066,0.5927,0.2026,0.0131,0.0109
2020-02-11,1154.97,470.46,372.56,233.96,21444.27,3384.85,18059.42,6437.12,349.46,209.68,421.29,0.5776,0.3382,0.0448,0.2226,0.5066,0.5927,0.2026,0.013,0.0109
2020-02-12,1157.46,471.48,373.36,234.46,21561.5,3267.62,18293.89,6647.25,350.21,210.13,421.29,0.5776,0.3382,0.0424,0.2226,0.5066,0.5927,0.2026,0.0128,0.0109
2020-02-13,1160.44,472.69,374.32,235.07,21679.04,3150.08,18528.95,6857.92,351.11,210.67,421.29,0.5776,0.3382,0.0432,0.2226,0.5066,0.5927,0.2026,0.0127,0.0108
2020-02-14,1165.05,474.57,375.81,236,21797.04,3032.08,18764.96,7069.42,352.51,211.51,421.29,0.5776,0.3382,0.0407,0.2226,0.5066,0.5927,0.2026,0.0126,0.0108
2020-02-17,1165.87,474.9,376.08,236.17,21915.13,2914,19001.13,7281.08,352.76,211.65,421.29,0.5776,0.3382,0.0421,0.2226,0.5066,0.5927,0.2026,0.0124,0.0108
2020-02-18,1165.78,474.87,376.05,236.15,22033.2,2795.92,19237.28,7492.72,352.73,211.64,421.29,0.5776,0.3382,0.0416,0.2226,0.5066,0.5927,0.2026,0.0123,0.0107
2020-02-19,1162.41,473.49,374.96,235.47,22150.93,2678.19,19472.75,7703.74,351.71,211.02,421.29,0.5776,0.3382,0.0411,0.2226,0.5066,0.5927,0.2026,0.0121,0.0106
2020-02-20,1165.42,474.72,375.93,236.08,22268.97,2560.15,19708.82,7915.31,352.62,211.57,421.29,0.5776,0.3382,0.0425,0.2226,0.5066,0.5927,0.2026,0.012,0.0106
2020-02-21,1166.34,475.1,376.23,236.26,22387.11,2442.02,19945.09,8127.05,352.9,211.74,421.29,0.5776,0.3382,0.0419,0.2226,0.5066,0.5927,0.2026,0.0118,0.0106
2020-02-24,1164.6,474.39,375.67,235.91,22505.06,2324.06,20181,8338.47,352.37,211.42,421.29,0.5776,0.3382,0.0422,0.2226,0.5066,0.5927,0.2026,0.0117,0.0105
2020-02-25,1164.12,474.19,375.51,235.81,22622.97,2206.15,20416.81,8549.81,352.23,211.34,421.29,0.5776,0.3382,0.0392,0.2226,0.5066,0.5927,0.2026,0.0116,0.0104
2020-02-26,1162.41,473.49,374.96,235.47,22740.7,2088.42,20652.28,8760.84,351.71,211.02,421.29,0.5776,0.3382,0.0384,0.2226,0.5066,0.5927,0.2026,0.0114,0.0104
2020-02-27,1161.44,473.1,374.65,235.27,22858.34,1970.79,20887.55,8971.68,351.42,210.85,421.29,0.5776,0.3382,0.0395,0.2226,0.5066,0.5927,0.2026,0.0113,0.0103
2020-02-28,1161.13,472.97,374.55,235.21,22975.94,1853.18,21122.76,9182.48,351.32,210.79,421.29,0.5776,0.3382,0.0401,0.2226,0.5066,0.5927,0.2026,0.0111,0.0102
