Date,Revenue,CostOfGoodsSold,OperatingExpense,NetProfit,TotalAssets,TotalLiabilities,Equity,CashAndEquivalents,OperatingCashFlow,FreeCashFlow,SharesOutstanding,FreeFloatRatio,InsiderHoldingRatio,PledgeRatio,RDLevel,Competitiveness,GrossMargin,NetMargin,ROE,ROA
2020-02-12,1386.56,565.24,334.94,364.79,20650.17,634.03,20016.15,10343.21,503.44,302.07,482.09,0.3874,0.2109,0.149,0.1416,0.7207,0.5923,0.2631,0.0182,0.0177
2020-02-13,1388.87,566.18,335.5,365.39,20832.87,451.33,20381.54,10645.78,504.28,302.57,482.09,0.3874,0.2109,0.1506,0.1416,0.7207,0.5923,0.2631,0.0179,0.0175
2020-02-14,1390.18,566.72,335.81,365.74,21015.74,268.46,20747.28,10948.63,504.76,302.85,482.09,0.3874,0.2109,0.1515,0.1416,0.7207,0.5923,0.2631,0.0176,0.0174
2020-02-17,1390.44,566.82,335.88,365.81,21198.64,85.56,21113.08,11251.54,504.85,302.91,482.09,0.3874,0.2109,0.1517,0.1416,0.7207,0.5923,0.2631,0.0173,0.0173
2020-02-18,1395.18,568.75,337.02,367.05,21382.17,-97.97,21480.14,11555.48,506.57,303.94,482.09,0.3874,0.2109,0.1491,0.1416,0.7207,0.5923,0.2631,0.0171,0.0172
2020-02-19,1395.36,568.83,337.06,367.1,21565.72,-281.52,21847.24,11859.46,506.64,303.98,482.09,0.3874,0.2109,0.1491,0.1416,0.7207,0.5923,0.2631,0.0168,0.017
2020-02-20,1398.23,570,337.76,367.86,21749.65,-465.44,22215.09,12164.07,507.68,304.61,482.09,0.3874,0.2109,0.1493,0.1416,0.7207,0.5923,0.2631,0.0166,0.0169
2020-02-21,1397.09,569.53,337.48,367.56,21933.43,-649.22,22582.65,12468.43,507.26,304.36,482.09,0.3874,0.2109,0.1518,0.1416,0.7207,0.5923,0.2631,0.0163,0.0168
2020-02-24,1393.28,567.98,336.56,366.55,22116.7,-832.5,22949.2,12771.96,505.88,303.53,482.09,0.3874,0.2109,0.1533,0.1416,0.7207,0.5923,0.2631,0.016,0.0166
2020-02-25,1392.71,567.75,336.43,366.4,22299.91,-1015.7,23315.61,13075.36,505.68,303.41,482.09,0.3874,0.2109,0.1531,0.1416,0.7207,0.5923,0.2631,0.0157,0.0164
2020-02-26,1388.61,566.07,335.43,365.32,22482.57,-1198.36,23680.93,13377.88,504.18,302.51,482.09,0.3874,0.2109,0.1516,0.1416,0.7207,0.5923,0.2631,0.0154,0.0162
2020-02-27,1386.69,565.29,334.97,364.82,22664.98,-1380.77,24045.75,13679.97,503.49,302.09,482.09,0.3874,0.2109,0.1513,0.1416,0.7207,0.5923,0.2631,0.0152,0.0161
2020-02-28,1392.23,567.55,336.31,366.28,22848.12,-1563.91,24412.03,13983.27,505.5,303.3,482.09,0.3874,0.2109,0.1533,0.1416,0.7207,0.5923,0.2631,0.015,0.016
