Date,Revenue,CostOfGoodsSold,OperatingExpense,NetProfit,TotalAssets,TotalLiabilities,Equity,CashAndEquivalents,OperatingCashFlow,FreeCashFlow,SharesOutstanding,FreeFloatRatio,InsiderHoldingRatio,PledgeRatio,RDLevel,Competitiveness,GrossMargin,NetMargin,ROE,ROA
2020-01-17,4427.36,2678.43,1344.2,303.55,9423.3,2062.18,7361.12,6567.83,746.28,447.77,464.23,0.6832,0.2029,0.1533,0.2036,0.8388,0.395,0.0686,0.0412,0.0322
2020-01-20,4421.32,2674.78,1342.37,303.13,9574.86,1910.62,7664.25,7014.99,745.26,447.16,464.23,0.6832,0.2029,0.1548,0.2036,0.8388,0.395,0.0686,0.0396,0.0317
2020-01-21,4414.29,2670.52,1340.23,302.65,9726.19,1759.29,7966.9,7461.43,744.08,446.45,464.23,0.6832,0.2029,0.1537,0.2036,0.8388,0.395,0.0686,0.038,0.0311
2020-01-22,4397.68,2660.47,1335.19,301.51,9876.94,1608.54,8268.41,7906.2,741.28,444.77,464.23,0.6832,0.2029,0.1569,0.2036,0.8388,0.395,0.0686,0.0365,0.0305
2020-01-23,4392.53,2657.36,1333.63,301.16,10027.52,1457.96,8569.56,8350.45,740.41,444.25,464.23,0.6832,0.2029,0.1538,0.2036,0.8388,0.395,0.0686,0.0351,0.03
2020-01-24,4384.3,2652.38,1331.13,300.59,10177.82,1307.66,8870.16,8793.86,739.02,443.41,464.23,0.6832,0.2029,0.154,0.2036,0.8388,0.395,0.0686,0.0339,0.0295
2020-01-27,4381.3,2650.56,1330.22,300.39,10328.01,1157.47,9170.54,9236.97,738.52,443.11,464.23,0.6832,0.2029,0.1512,0.2036,0.8388,0.395,0.0686,0.0328,0.0291
2020-01-28,4370.42,2643.98,1326.92,299.64,10477.83,1007.65,9470.18,9678.98,736.68,442.01,464.23,0.6832,0.2029,0.15,0.2036,0.8388,0.395,0.0686,0.0316,0.0286
2020-01-29,4371.38,2644.56,1327.21,299.71,10627.69,857.8,9769.89,10121.09,736.84,442.11,464.23,0.6832,0.2029,0.1532,0.2036,0.8388,0.395,0.0686,0.0307,0.0282
2020-01-30,4370.7,2644.15,1327,299.66,10777.52,707.97,10069.55,10563.12,736.73,442.04,464.23,0.6832,0.2029,0.1533,0.2036,0.8388,0.395,0.0686,0.0298,0.0278
2020-01-31,4382.61,2651.36,1330.62,300.48,10927.75,557.73,10370.03,11006.37,738.74,443.24,464.23,0.6832,0.2029,0.1535,0.2036,0.8388,0.395,0.0686,0.029,0.0275
2020-02-03,4375.57,2647.1,1328.48,299.99,11077.75,407.73,10670.02,11448.9,737.55,442.53,464.23,0.6832,0.2029,0.1537,0.2036,0.8388,0.395,0.0686,0.0281,0.0271
2020-02-04,4369.32,2643.32,1326.58,299.57,11227.54,257.95,10969.59,11890.8,736.5,441.9,464.23,0.6832,0.2029,0.1521,0.2036,0.8388,0.395,0.0686,0.0273,0.0267
2020-02-05,4364.63,2640.48,1325.16,299.24,11377.16,108.32,11268.83,12332.22,735.71,441.42,464.23,0.6832,0.2029,0.1532,0.2036,0.8388,0.395,0.0686,0.0266,0.0263
2020-02-06,4365.4,2640.95,1325.39,299.3,11526.81,-41.32,11568.13,12773.73,735.84,441.5,464.23,0.6832,0.2029,0.1514,0.2036,0.8388,0.395,0.0686,0.0259,0.026
2020-02-07,4358,2636.47,1323.15,298.79,11676.2,-190.72,11866.92,13214.48,734.59,440.75,464.23,0.6832,0.2029,0.1502,0.2036,0.8388,0.395,0.0686,0.0252,0.0256
2020-02-10,4364.5,2640.4,1325.12,299.24,11825.82,-340.34,12166.16,13655.89,735.69,441.41,464.23,0.6832,0.2029,0.1486,0.2036,0.8388,0.395,0.0686,0.0246,0.0253
2020-02-11,4356.98,2635.85,1322.84,298.72,11975.18,-489.7,12464.88,14096.54,734.42,440.65,464.23,0.6832,0.2029,0.1491,0.2036,0.8388,0.395,0.0686,0.024,0.0249
2020-02-12,4348.95,2630.99,1320.4,298.17,12124.26,-638.78,12763.05,14536.38,733.06,439.84,464.23,0.6832,0.2029,0.1506,0.2036,0.8388,0.395,0.0686,0.0234,0.0246
2020-02-13,4342.9,2627.34,1318.56,297.75,12273.14,-787.66,13060.8,14975.61,732.05,439.23,464.23,0.6832,0.2029,0.149,0.2036,0.8388,0.395,0.0686,0.0228,0.0243
2020-02-14,4334.47,2622.23,1316,297.18,12421.73,-936.25,13357.98,15413.98,730.62,438.37,464.23,0.6832,0.2029,0.1471,0.2036,0.8388,0.395,0.0686,0.0222,0.0239
2020-02-17,4331.76,2620.6,1315.18,296.99,12570.22,-1084.74,13654.97,15852.08,730.17,438.1,464.23,0.6832,0.2029,0.1448,0.2036,0.8388,0.395,0.0686,0.0217,0.0236
2020-02-18,4332.79,2621.22,1315.49,297.06,12718.76,-1233.27,13952.03,16290.29,730.34,438.2,464.23,0.6832,0.2029,0.1449,0.2036,0.8388,0.395,0.0686,0.0213,0.0234
2020-02-19,4321.8,2614.57,1312.16,296.31,12866.91,-1381.43,14248.34,16727.38,728.49,437.09,464.23,0.6832,0.2029,0.1423,0.2036,0.8388,0.395,0.0686,0.0208,0.023
2020-02-20,4321.95,2614.66,1312.2,296.32,13015.07,-1529.59,14544.66,17164.49,728.51,437.11,464.23,0.6832,0.2029,0.144,0.2036,0.8388,0.395,0.0686,0.0204,0.0228
2020-02-21,4319.26,2613.03,1311.38,296.13,13163.14,-1677.65,14840.79,17601.32,728.06,436.84,464.23,0.6832,0.2029,0.1428,0.2036,0.8388,0.395,0.0686,0.02,0.0225
2020-02-24,4331.82,2620.63,1315.2,297,13311.63,-1826.15,15137.78,18039.43,730.18,438.11,464.23,0.6832,0.2029,0.1485,0.2036,0.8388,0.395,0.0686,0.0196,0.0223
2020-02-25,4328.5,2618.62,1314.19,296.77,13460.02,-1974.54,15434.55,18477.2,729.62,437.77,464.23,0.6832,0.2029,0.1477,0.2036,0.8388,0.395,0.0686,0.0192,0.022
2020-02-26,4330.41,2619.78,1314.77,296.9,13608.47,-2122.98,15731.45,18915.16,729.94,437.96,464.23,0.6832,0.2029,0.1502,0.2036,0.8388,0.395,0.0686,0.0189,0.0218
2020-02-27,4323.99,2615.9,1312.82,296.46,13756.7,-2271.21,16027.91,19352.48,728.86,437.31,464.23,0.6832,0.2029,0.1543,0.2036,0.8388,0.395,0.0686,0.0185,0.0216
2020-02-28,4316.57,2611.4,1310.57,295.95,13904.67,-2419.19,16323.86,19789.04,727.61,436.56,464.23,0.6832,0.2029,0.1544,0.2036,0.8388,0.395,0.0686,0.0181,0.0213
